route,edition,resolution,scale,family,group,name,jp,ko,state,metadata_record,source_component,target_component,target_over_source_width,target_over_source_height,component_center_shift,full_sprite_deviation,full_sprite_outlier_5pct,body_proxy_source_size,body_proxy_target_size,body_proxy_target_over_source_width,body_proxy_target_over_source_height,body_proxy_deviation,body_proxy_outlier_5pct,label_proxy_source_size,label_proxy_target_size,label_proxy_target_over_source_width,label_proxy_target_over_source_height,label_proxy_deviation,label_proxy_outlier_10pct
base_low,base,low,1,base_detail,35,military,軍事,군사,2,229,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5397,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,90,93]}","{""bbox"":[14,10,87,87],""size"":[73,77],""center"":[50.5,48.5],""pixels"":4168,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[20,66,86,87]}",0.890244,0.916667,"[0.5,-2.5]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[79,27]","[66,21]",0.835443,0.777778,0.222222,True
base_low,base,low,1,base_detail,35,military,軍事,군사,3,230,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5399,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,90,93]}","{""bbox"":[14,10,87,87],""size"":[73,77],""center"":[50.5,48.5],""pixels"":4172,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[20,66,86,87]}",0.890244,0.916667,"[0.5,-2.5]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[79,27]","[66,21]",0.835443,0.777778,0.222222,True
base_low,base,low,1,base_detail,35,military,軍事,군사,4,231,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5399,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,90,93]}","{""bbox"":[14,10,87,85],""size"":[73,75],""center"":[50.5,47.5],""pixels"":4053,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[20,66,85,85]}",0.890244,0.892857,"[0.5,-3.5]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[79,27]","[65,19]",0.822785,0.703704,0.296296,True
base_low,base,low,1,base_detail,35,military,軍事,군사,5,232,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5397,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,90,93]}","{""bbox"":[13,10,87,87],""size"":[74,77],""center"":[50.0,48.5],""pixels"":4244,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,87,66],""label_band_proxy_bbox"":[19,66,86,87]}",0.902439,0.916667,"[0.0,-2.5]",0.097561,True,"[82,57]","[74,56]",0.902439,0.982456,0.097561,True,"[79,27]","[67,21]",0.848101,0.777778,0.222222,True
base_low,base,low,1,base_detail,35,military,軍事,군사,6,233,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5399,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,90,93]}","{""bbox"":[13,10,87,85],""size"":[74,75],""center"":[50.0,47.5],""pixels"":4051,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,87,66],""label_band_proxy_bbox"":[20,66,85,85]}",0.902439,0.892857,"[0.0,-3.5]",0.107143,True,"[82,57]","[74,56]",0.902439,0.982456,0.097561,True,"[79,27]","[65,19]",0.822785,0.703704,0.296296,True
base_low,base,low,1,base_detail,36,domestic,内政,내정,1,234,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5426,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[13,11,87,87],""size"":[74,76],""center"":[50.0,49.0],""pixels"":4055,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,11,87,66],""label_band_proxy_bbox"":[18,66,79,87]}",0.902439,0.904762,"[0.0,-2.0]",0.097561,True,"[82,57]","[74,55]",0.902439,0.964912,0.097561,True,"[78,27]","[61,21]",0.782051,0.777778,0.222222,True
base_low,base,low,1,base_detail,36,domestic,内政,내정,2,235,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5426,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,87,88],""size"":[73,78],""center"":[50.5,49.0],""pixels"":4291,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[16,66,81,88]}",0.890244,0.928571,"[0.5,-2.0]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[65,22]",0.833333,0.814815,0.185185,True
base_low,base,low,1,base_detail,36,domestic,内政,내정,3,236,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5428,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[13,10,87,88],""size"":[74,78],""center"":[50.0,49.0],""pixels"":4270,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,87,66],""label_band_proxy_bbox"":[17,66,80,88]}",0.902439,0.928571,"[0.0,-2.0]",0.097561,True,"[82,57]","[74,56]",0.902439,0.982456,0.097561,True,"[78,27]","[63,22]",0.807692,0.814815,0.192308,True
base_low,base,low,1,base_detail,36,domestic,内政,내정,4,237,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5428,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,87,87],""size"":[73,77],""center"":[50.5,48.5],""pixels"":4139,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[19,66,80,87]}",0.890244,0.916667,"[0.5,-2.5]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[61,21]",0.782051,0.777778,0.222222,True
base_low,base,low,1,base_detail,36,domestic,内政,내정,5,238,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5426,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,87,88],""size"":[73,78],""center"":[50.5,49.0],""pixels"":4232,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[17,66,80,88]}",0.890244,0.928571,"[0.5,-2.0]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[63,22]",0.807692,0.814815,0.192308,True
base_low,base,low,1,base_detail,36,domestic,内政,내정,6,239,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5428,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,87,88],""size"":[73,78],""center"":[50.5,49.0],""pixels"":4148,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[17,66,80,88]}",0.890244,0.928571,"[0.5,-2.0]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[63,22]",0.807692,0.814815,0.192308,True
base_low,base,low,1,base_detail,37,domain_policy,領内諸策,영지계책,1,240,"{""bbox"":[3,9,96,93],""size"":[93,84],""center"":[49.5,51.0],""pixels"":5970,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[7,9,93,66],""label_band_proxy_bbox"":[3,66,96,93]}","{""bbox"":[12,10,87,87],""size"":[75,77],""center"":[49.5,48.5],""pixels"":4526,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,86,66],""label_band_proxy_bbox"":[12,66,87,87]}",0.806452,0.916667,"[0.0,-2.5]",0.193548,True,"[86,57]","[73,56]",0.848837,0.982456,0.151163,True,"[93,27]","[75,21]",0.806452,0.777778,0.222222,True
base_low,base,low,1,base_detail,37,domain_policy,領内諸策,영지계책,2,241,"{""bbox"":[3,9,96,93],""size"":[93,84],""center"":[49.5,51.0],""pixels"":5970,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[7,9,93,66],""label_band_proxy_bbox"":[3,66,96,93]}","{""bbox"":[11,10,88,87],""size"":[77,77],""center"":[49.5,48.5],""pixels"":4650,""component_count"":2,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,87,66],""label_band_proxy_bbox"":[11,66,88,87]}",0.827957,0.916667,"[0.0,-2.5]",0.172043,True,"[86,57]","[74,56]",0.860465,0.982456,0.139535,True,"[93,27]","[77,21]",0.827957,0.777778,0.222222,True
base_low,base,low,1,base_detail,37,domain_policy,領内諸策,영지계책,3,242,"{""bbox"":[3,9,96,93],""size"":[93,84],""center"":[49.5,51.0],""pixels"":5974,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[7,9,93,66],""label_band_proxy_bbox"":[3,66,96,93]}","{""bbox"":[11,10,88,88],""size"":[77,78],""center"":[49.5,49.0],""pixels"":4677,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,87,66],""label_band_proxy_bbox"":[11,66,88,88]}",0.827957,0.928571,"[0.0,-2.0]",0.172043,True,"[86,57]","[74,56]",0.860465,0.982456,0.139535,True,"[93,27]","[77,22]",0.827957,0.814815,0.185185,True
base_low,base,low,1,base_detail,37,domain_policy,領内諸策,영지계책,4,243,"{""bbox"":[3,9,96,93],""size"":[93,84],""center"":[49.5,51.0],""pixels"":5972,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[7,9,93,66],""label_band_proxy_bbox"":[3,66,96,93]}","{""bbox"":[12,10,86,87],""size"":[74,77],""center"":[49.0,48.5],""pixels"":4512,""component_count"":2,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,86,66],""label_band_proxy_bbox"":[12,66,86,87]}",0.795699,0.916667,"[-0.5,-2.5]",0.204301,True,"[86,57]","[72,56]",0.837209,0.982456,0.162791,True,"[93,27]","[74,21]",0.795699,0.777778,0.222222,True
base_low,base,low,1,base_detail,37,domain_policy,領内諸策,영지계책,5,244,"{""bbox"":[3,9,96,93],""size"":[93,84],""center"":[49.5,51.0],""pixels"":5970,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[7,9,93,66],""label_band_proxy_bbox"":[3,66,96,93]}","{""bbox"":[10,10,87,88],""size"":[77,78],""center"":[48.5,49.0],""pixels"":4755,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,87,66],""label_band_proxy_bbox"":[10,66,87,88]}",0.827957,0.928571,"[-1.0,-2.0]",0.172043,True,"[86,57]","[74,56]",0.860465,0.982456,0.139535,True,"[93,27]","[77,22]",0.827957,0.814815,0.185185,True
base_low,base,low,1,base_detail,37,domain_policy,領内諸策,영지계책,6,245,"{""bbox"":[3,9,96,93],""size"":[93,84],""center"":[49.5,51.0],""pixels"":5972,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[7,9,93,66],""label_band_proxy_bbox"":[3,66,96,93]}","{""bbox"":[13,10,87,85],""size"":[74,75],""center"":[50.0,47.5],""pixels"":4406,""component_count"":2,""label_band_start_y"":66,""body_band_proxy_bbox"":[15,10,86,66],""label_band_proxy_bbox"":[13,66,87,85]}",0.795699,0.892857,"[0.5,-3.5]",0.204301,True,"[86,57]","[71,56]",0.825581,0.982456,0.174419,True,"[93,27]","[74,19]",0.795699,0.703704,0.296296,True
base_low,base,low,1,base_detail,38,scheme,調略,조략,1,246,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5300,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,85,86],""size"":[71,76],""center"":[49.5,48.0],""pixels"":3850,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,85,66],""label_band_proxy_bbox"":[20,66,79,86]}",0.865854,0.904762,"[-0.5,-3.0]",0.134146,True,"[82,57]","[71,56]",0.865854,0.982456,0.134146,True,"[78,27]","[59,20]",0.75641,0.740741,0.259259,True
base_low,base,low,1,base_detail,38,scheme,調略,조략,2,247,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5300,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,85,87],""size"":[71,77],""center"":[49.5,48.5],""pixels"":3877,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,85,66],""label_band_proxy_bbox"":[20,66,78,87]}",0.865854,0.916667,"[-0.5,-2.5]",0.134146,True,"[82,57]","[71,56]",0.865854,0.982456,0.134146,True,"[78,27]","[58,21]",0.74359,0.777778,0.25641,True
base_low,base,low,1,base_detail,38,scheme,調略,조략,3,248,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5302,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[15,10,85,87],""size"":[70,77],""center"":[50.0,48.5],""pixels"":3898,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[15,10,85,66],""label_band_proxy_bbox"":[21,66,80,87]}",0.853659,0.916667,"[0.0,-2.5]",0.146341,True,"[82,57]","[70,56]",0.853659,0.982456,0.146341,True,"[78,27]","[59,21]",0.75641,0.777778,0.24359,True
base_low,base,low,1,base_detail,38,scheme,調略,조략,4,249,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5302,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[15,10,85,86],""size"":[70,76],""center"":[50.0,48.0],""pixels"":3796,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[15,10,85,66],""label_band_proxy_bbox"":[21,66,79,86]}",0.853659,0.904762,"[0.0,-3.0]",0.146341,True,"[82,57]","[70,56]",0.853659,0.982456,0.146341,True,"[78,27]","[58,20]",0.74359,0.740741,0.259259,True
base_low,base,low,1,base_detail,38,scheme,調略,조략,5,250,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5300,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[15,10,85,87],""size"":[70,77],""center"":[50.0,48.5],""pixels"":3875,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[15,10,85,66],""label_band_proxy_bbox"":[20,66,78,87]}",0.853659,0.916667,"[0.0,-2.5]",0.146341,True,"[82,57]","[70,56]",0.853659,0.982456,0.146341,True,"[78,27]","[58,21]",0.74359,0.777778,0.25641,True
base_low,base,low,1,base_detail,38,scheme,調略,조략,6,251,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5302,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[15,10,85,86],""size"":[70,76],""center"":[50.0,48.0],""pixels"":3814,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[15,10,85,66],""label_band_proxy_bbox"":[20,66,79,86]}",0.853659,0.904762,"[0.0,-3.0]",0.146341,True,"[82,57]","[70,56]",0.853659,0.982456,0.146341,True,"[78,27]","[59,20]",0.75641,0.740741,0.259259,True
base_low,base,low,1,base_detail,39,fief,知行,지행,1,282,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5301,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[13,10,86,85],""size"":[73,75],""center"":[49.5,47.5],""pixels"":3975,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,86,66],""label_band_proxy_bbox"":[20,66,80,85]}",0.890244,0.892857,"[-0.5,-3.5]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[60,19]",0.769231,0.703704,0.296296,True
base_low,base,low,1,base_detail,39,fief,知行,지행,2,283,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5301,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[13,10,86,87],""size"":[73,77],""center"":[49.5,48.5],""pixels"":4071,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,86,66],""label_band_proxy_bbox"":[21,66,81,87]}",0.890244,0.916667,"[-0.5,-2.5]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[60,21]",0.769231,0.777778,0.230769,True
base_low,base,low,1,base_detail,39,fief,知行,지행,3,284,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5303,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[13,10,87,87],""size"":[74,77],""center"":[50.0,48.5],""pixels"":4112,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,87,66],""label_band_proxy_bbox"":[20,66,80,87]}",0.902439,0.916667,"[0.0,-2.5]",0.097561,True,"[82,57]","[74,56]",0.902439,0.982456,0.097561,True,"[78,27]","[60,21]",0.769231,0.777778,0.230769,True
base_low,base,low,1,base_detail,39,fief,知行,지행,4,285,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5303,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,87,85],""size"":[73,75],""center"":[50.5,47.5],""pixels"":3933,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[22,66,80,85]}",0.890244,0.892857,"[0.5,-3.5]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[58,19]",0.74359,0.703704,0.296296,True
base_low,base,low,1,base_detail,39,fief,知行,지행,5,286,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5301,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[13,10,87,87],""size"":[74,77],""center"":[50.0,48.5],""pixels"":4093,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,87,66],""label_band_proxy_bbox"":[21,66,79,87]}",0.902439,0.916667,"[0.0,-2.5]",0.097561,True,"[82,57]","[74,56]",0.902439,0.982456,0.097561,True,"[78,27]","[58,21]",0.74359,0.777778,0.25641,True
base_low,base,low,1,base_detail,39,fief,知行,지행,6,287,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5303,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[13,10,87,86],""size"":[74,76],""center"":[50.0,48.0],""pixels"":4026,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,87,66],""label_band_proxy_bbox"":[20,66,79,86]}",0.902439,0.904762,"[0.0,-3.0]",0.097561,True,"[82,57]","[74,56]",0.902439,0.982456,0.097561,True,"[78,27]","[59,20]",0.75641,0.740741,0.259259,True
base_low,base,low,1,base_detail,40,transfer_fief,転封,전봉,1,288,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5298,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,86,87],""size"":[72,77],""center"":[50.0,48.5],""pixels"":4005,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,86,66],""label_band_proxy_bbox"":[21,66,79,87]}",0.878049,0.916667,"[0.0,-2.5]",0.121951,True,"[82,57]","[72,56]",0.878049,0.982456,0.121951,True,"[78,27]","[58,21]",0.74359,0.777778,0.25641,True
base_low,base,low,1,base_detail,40,transfer_fief,転封,전봉,2,289,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5298,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,87,88],""size"":[73,78],""center"":[50.5,49.0],""pixels"":4135,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,87,66],""label_band_proxy_bbox"":[20,66,80,88]}",0.890244,0.928571,"[0.5,-2.0]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[60,22]",0.769231,0.814815,0.230769,True
base_low,base,low,1,base_detail,40,transfer_fief,転封,전봉,3,290,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5300,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[14,10,86,88],""size"":[72,78],""center"":[50.0,49.0],""pixels"":4023,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[14,10,86,66],""label_band_proxy_bbox"":[21,66,79,88]}",0.878049,0.928571,"[0.0,-2.0]",0.121951,True,"[82,57]","[72,56]",0.878049,0.982456,0.121951,True,"[78,27]","[58,22]",0.74359,0.814815,0.25641,True
base_low,base,low,1,base_detail,40,transfer_fief,転封,전봉,4,291,"{""bbox"":[9,9,91,93],""size"":[82,84],""center"":[50.0,51.0],""pixels"":5300,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[9,9,91,66],""label_band_proxy_bbox"":[11,66,89,93]}","{""bbox"":[13,10,86,87],""size"":[73,77],""center"":[49.5,48.5],""pixels"":4046,""component_count"":1,""label_band_start_y"":66,""body_band_proxy_bbox"":[13,10,86,66],""label_band_proxy_bbox"":[20,66,80,87]}",0.890244,0.916667,"[-0.5,-2.5]",0.109756,True,"[82,57]","[73,56]",0.890244,0.982456,0.109756,True,"[78,27]","[60,21]",0.769231,0.777778,0.230769,True
